"pwsid","category","percent_income","annual_cost","percent_pays_more"
"PA7360140","inside",18,814,3.4
"PA7360140","inside",19,814,3.2
"PA7360140","inside",20,814,3
"PA4070017","inside",0,1536,100
"PA4070017","inside",1,1536,93.2
"PA4070017","inside",2,1536,68.9
"PA4070017","inside",3,1536,50.2
"PA4070017","inside",4,1536,37.6
"PA4070017","inside",5,1536,32.5
"PA4070017","inside",6,1536,22.8
"PA4070017","inside",7,1536,17.2
"PA4070017","inside",8,1536,14.4
"PA4070017","inside",9,1536,12.1
"PA4070017","inside",10,1536,10.1
"PA4070017","inside",11,1536,8.4
"PA4070017","inside",12,1536,6.7
"PA4070017","inside",13,1536,5.2
"PA4070017","inside",14,1536,3.6
"PA4070017","inside",15,1536,2.6
"PA4070017","inside",16,1536,2.3
"PA4070017","inside",17,1536,2.2
"PA4070017","inside",18,1536,2.1
"PA4070017","inside",19,1536,2.1
"PA4070017","inside",20,1536,2
"PA4070011","inside",0,1670,100
"PA4070011","inside",1,1670,90.6
"PA4070011","inside",2,1670,59.7
"PA4070011","inside",3,1670,39
"PA4070011","inside",4,1670,32.9
"PA4070011","inside",5,1670,21.3
"PA4070011","inside",6,1670,16.6
"PA4070011","inside",7,1670,11.9
"PA4070011","inside",8,1670,7.7
"PA4070011","inside",9,1670,5.8
"PA4070011","inside",10,1670,5.2
"PA4070011","inside",11,1670,5
"PA4070011","inside",12,1670,4.7
"PA4070011","inside",13,1670,3.6
"PA4070011","inside",14,1670,2.2
"PA4070011","inside",15,1670,2.2
"PA4070011","inside",16,1670,1.4
"PA4070011","inside",17,1670,1.1
"PA4070011","inside",18,1670,1.1
"PA4070011","inside",19,1670,0.8
"PA4070011","inside",20,1670,0.8
"PA3390062","inside",0,636,100
"PA3390062","inside",1,636,44.3
"PA3390062","inside",2,636,21.3
"PA3390062","inside",3,636,11.5
"PA3390062","inside",4,636,8
"PA3390062","inside",5,636,6.4
"PA3390062","inside",6,636,4.7
"PA3390062","inside",7,636,3.9
"PA3390062","inside",8,636,3.4
"PA3390062","inside",9,636,3.1
"PA3390062","inside",10,636,2.8
"PA3390062","inside",11,636,2.7
"PA3390062","inside",12,636,2.6
"PA3390062","inside",13,636,2.5
"PA3390062","inside",14,636,2.2
"PA3390062","inside",15,636,2.1
"PA3390062","inside",16,636,2
"PA3390062","inside",17,636,1.9
"PA3390062","inside",18,636,1.8
"PA3390062","inside",19,636,1.7
"PA3390062","inside",20,636,1.6
"PA3390077","inside",0,1006,100
"PA3390077","inside",1,1006,51.9
"PA3390077","inside",2,1006,21.5
"PA3390077","inside",3,1006,11.7
"PA3390077","inside",4,1006,7.3
"PA3390077","inside",5,1006,5.9
"PA3390077","inside",6,1006,4.3
"PA3390077","inside",7,1006,3.3
"PA3390077","inside",8,1006,2.2
"PA3390077","inside",9,1006,1.2
"PA3390077","inside",10,1006,0.7
"PA3390077","inside",11,1006,0.5
"PA3390077","inside",12,1006,0.4
"PA3390077","inside",13,1006,0.4
"PA3390077","inside",14,1006,0.4
"PA3390077","inside",15,1006,0.4
"PA3390077","inside",16,1006,0.4
"PA3390077","inside",17,1006,0.3
"PA3390077","inside",18,1006,0.3
"PA3390077","inside",19,1006,0.3
"PA3390077","inside",20,1006,0.3
"PA3480027","inside",0,841,100
"PA3480027","inside",1,841,48.2
"PA3480027","inside",2,841,25
"PA3480027","inside",3,841,15.7
"PA3480027","inside",4,841,11.1
"PA3480027","inside",5,841,7.1
"PA3480027","inside",6,841,5
"PA3480027","inside",7,841,4.9
"PA3480027","inside",8,841,4.9
"PA3480027","inside",9,841,4.5
"PA3480027","inside",10,841,4.5
"PA3480027","inside",11,841,3.9
"PA3480027","inside",12,841,3.7
"PA3480027","inside",13,841,3.6
"PA3480027","inside",14,841,3.1
"PA3480027","inside",15,841,3
"PA3480027","inside",16,841,2.7
"PA3480027","inside",17,841,2.5
"PA3480027","inside",18,841,2.3
"PA3480027","inside",19,841,2
"PA3480027","inside",20,841,2
"PA3480052","inside",0,777,100
"PA3480052","inside",1,777,58
"PA3480052","inside",2,777,26.7
"PA3480052","inside",3,777,17.4
"PA3480052","inside",4,777,8.3
"PA3480052","inside",5,777,4.9
"PA3480052","inside",6,777,3.6
"PA3480052","inside",7,777,2.8
"PA3480052","inside",8,777,2.1
"PA3480052","inside",9,777,1.8
"PA3480052","inside",10,777,1.6
"PA3480052","inside",11,777,1.5
"PA3480052","inside",12,777,1.3
"PA3480052","inside",13,777,1.2
"PA3480052","inside",14,777,1.1
"PA3480052","inside",15,777,1.1
"PA3480052","inside",16,777,1
"PA3480052","inside",17,777,1
"PA3480052","inside",18,777,0.9
"PA3480052","inside",19,777,0.9
"PA3480052","inside",20,777,0.8
"PA4110009","inside",0,1401,100
"PA4110009","inside",1,1401,93.7
"PA4110009","inside",2,1401,69.9
"PA4110009","inside",3,1401,51.5
"PA4110009","inside",4,1401,34.2
"PA4110009","inside",5,1401,26.3
"PA4110009","inside",6,1401,21
"PA4110009","inside",7,1401,17.9
"PA4110009","inside",8,1401,15.3
"PA4110009","inside",9,1401,13.9
"PA4110009","inside",10,1401,11.9
"PA4110009","inside",11,1401,9.6
"PA4110009","inside",12,1401,8.2
"PA4110009","inside",13,1401,6.4
"PA4110009","inside",14,1401,5.2
"PA4110009","inside",15,1401,5
"PA4110009","inside",16,1401,4.6
"PA4110009","inside",17,1401,4.4
"PA4110009","inside",18,1401,4.3
"PA4110009","inside",19,1401,4.1
"PA4110009","inside",20,1401,3.9
"PA4110021","inside",0,1111,100
"PA4110021","inside",1,1111,81
"PA4110021","inside",2,1111,50.7
"PA4110021","inside",3,1111,27.1
"PA4110021","inside",4,1111,19
"PA4110021","inside",5,1111,14.9
"PA4110021","inside",6,1111,12.2
"PA4110021","inside",7,1111,8.9
"PA4110021","inside",8,1111,7.3
"PA4110021","inside",9,1111,5.5
"PA4110021","inside",10,1111,4.4
"PA4110021","inside",11,1111,3.9
"PA4110021","inside",12,1111,3.7
"PA4110021","inside",13,1111,3.4
"PA4110021","inside",14,1111,3.2
"PA4110021","inside",15,1111,2.8
"PA4110021","inside",16,1111,2.3
"PA4110021","inside",17,1111,2.1
"PA4110021","inside",18,1111,2.1
"PA4110021","inside",19,1111,2.1
"PA4110021","inside",20,1111,2.1
"PA3060083","inside",0,417,100
"PA3060083","inside",1,417,24.5
"PA3060083","inside",2,417,7.7
"PA3060083","inside",3,417,4.4
"PA3060083","inside",4,417,3.1
"PA3060083","inside",5,417,2.4
"PA3060083","inside",6,417,2.1
"PA3060083","inside",7,417,1.7
"PA3060083","inside",8,417,1.5
"PA3060083","inside",9,417,1.4
"PA3060083","inside",10,417,1.3
"PA3060083","inside",11,417,1.1
"PA3060083","inside",12,417,1.1
"PA3060083","inside",13,417,0.9
"PA3060083","inside",14,417,0.8
"PA3060083","inside",15,417,0.8
"PA3060083","inside",16,417,0.7
"PA3060083","inside",17,417,0.7
"PA3060083","inside",18,417,0.6
"PA3060083","inside",19,417,0.6
"PA3060083","inside",20,417,0.6
"PA3060078","inside",0,739,100
"PA3060078","inside",1,739,70.7
"PA3060078","inside",2,739,34.7
"PA3060078","inside",3,739,20.4
"PA3060078","inside",4,739,12.8
"PA3060078","inside",5,739,8.4
"PA3060078","inside",6,739,6.5
"PA3060078","inside",7,739,5.8
"PA3060078","inside",8,739,5
"PA3060078","inside",9,739,4.3
"PA3060078","inside",10,739,3.5
"PA3060078","inside",11,739,3.2
"PA3060078","inside",12,739,2.8
"PA3060078","inside",13,739,2.6
"PA3060078","inside",14,739,2.4
"PA3060078","inside",15,739,2.4
"PA3060078","inside",16,739,2.3
"PA3060078","inside",17,739,2.1
"PA3060078","inside",18,739,1.9
"PA3060078","inside",19,739,1.8
"PA3060078","inside",20,739,1.7
"PA3060018","inside",0,1393,100
"PA3060018","inside",1,1393,84.1
"PA3060018","inside",2,1393,45
"PA3060018","inside",3,1393,27.3
"PA3060018","inside",4,1393,20.2
"PA3060018","inside",5,1393,12.7
"PA3060018","inside",6,1393,8.2
"PA3060018","inside",7,1393,6.7
"PA3060018","inside",8,1393,5.3
"PA3060018","inside",9,1393,4.3
"PA3060018","inside",10,1393,3.8
"PA3060018","inside",11,1393,3.8
"PA3060018","inside",12,1393,3.8
"PA3060018","inside",13,1393,3.7
"PA3060018","inside",14,1393,3.6
"PA3060018","inside",15,1393,3.6
"PA3060018","inside",16,1393,3.2
"PA3060018","inside",17,1393,3
"PA3060018","inside",18,1393,3
"PA3060018","inside",19,1393,2.7
"PA3060018","inside",20,1393,2.5
"PA1460022","inside",0,617,100
"PA1460022","inside",1,617,28.2
"PA1460022","inside",2,617,8.5
"PA1460022","inside",3,617,5
"PA1460022","inside",4,617,4.2
"PA1460022","inside",5,617,2.5
"PA1460022","inside",6,617,1.5
"PA1460022","inside",7,617,1.1
"PA1460022","inside",8,617,1
"PA1460022","inside",9,617,0.8
"PA1460022","inside",10,617,0.7
"PA1460022","inside",11,617,0.6
"PA1460022","inside",12,617,0.6
"PA1460022","inside",13,617,0.5
"PA1460022","inside",14,617,0.5
"PA1460022","inside",15,617,0.4
"PA1460022","inside",16,617,0.4
"PA1460022","inside",17,617,0.4
"PA1460022","inside",18,617,0.4
"PA1460022","inside",19,617,0.3
"PA1460022","inside",20,617,0.3
"PA6170023","inside",0,882,100
"PA6170023","inside",1,882,78.4
"PA6170023","inside",2,882,44.8
"PA6170023","inside",3,882,26.4
"PA6170023","inside",4,882,18.7
"PA6170023","inside",5,882,13.7
"PA6170023","inside",6,882,10.7
"PA6170023","inside",7,882,8.3
"PA6170023","inside",8,882,7.1
"PA6170023","inside",9,882,5.3
"PA6170023","inside",10,882,4.9
"PA6170023","inside",11,882,4.3
"PA6170023","inside",12,882,3.6
"PA6170023","inside",13,882,3.4
"PA6170023","inside",14,882,3.2
"PA6170023","inside",15,882,2.9
"PA6170023","inside",16,882,2.7
"PA6170023","inside",17,882,2.5
"PA6170023","inside",18,882,2.5
"PA6170023","inside",19,882,2.2
"PA6170023","inside",20,882,2.1
"PA2520033","inside",0,712,100
"PA2520033","inside",1,712,58.2
"PA2520033","inside",2,712,28.8
"PA2520033","inside",3,712,15.5
"PA2520033","inside",4,712,12.2
"PA2520033","inside",5,712,9.7
"PA2520033","inside",6,712,5.8
"PA2520033","inside",7,712,2.7
"PA2520033","inside",8,712,2.5
"PA2520033","inside",9,712,2.5
"PA2520033","inside",10,712,2.5
"PA2520033","inside",11,712,2.4
"PA2520033","inside",12,712,2.4
"PA2520033","inside",13,712,2.3
"PA2520033","inside",14,712,1.9
"PA2520033","inside",15,712,1.8
"PA2520033","inside",16,712,1.8
"PA2520033","inside",17,712,1.8
"PA2520033","inside",18,712,1.5
"PA2520033","inside",19,712,1.5
"PA2520033","inside",20,712,1.5
"PA7670071","inside",0,1045,100
"PA7670071","inside",1,1045,69.8
"PA7670071","inside",2,1045,35.3
"PA7670071","inside",3,1045,23
"PA7670071","inside",4,1045,15.8
"PA7670071","inside",5,1045,12
"PA7670071","inside",6,1045,9.5
"PA7670071","inside",7,1045,7.4
"PA7670071","inside",8,1045,5.8
"PA7670071","inside",9,1045,4.6
"PA7670071","inside",10,1045,3.6
"PA7670071","inside",11,1045,3.1
"PA7670071","inside",12,1045,2.8
"PA7670071","inside",13,1045,2.7
"PA7670071","inside",14,1045,2.4
"PA7670071","inside",15,1045,2.2
"PA7670071","inside",16,1045,2.2
"PA7670071","inside",17,1045,2.1
"PA7670071","inside",18,1045,2
"PA7670071","inside",19,1045,1.8
"PA7670071","inside",20,1045,1.7
"PA7210054","inside",0,1768,100
"PA7210054","inside",1,1768,84.8
"PA7210054","inside",2,1768,40.1
"PA7210054","inside",3,1768,21.8
"PA7210054","inside",4,1768,14.1
"PA7210054","inside",5,1768,10.3
"PA7210054","inside",6,1768,8.4
"PA7210054","inside",7,1768,6.6
"PA7210054","inside",8,1768,4.2
"PA7210054","inside",9,1768,2.6
"PA7210054","inside",10,1768,1.5
"PA7210054","inside",11,1768,0.9
"PA7210054","inside",12,1768,0.2
"PA7210054","inside",13,1768,0.2
"PA7210054","inside",14,1768,0.2
"PA7210054","inside",15,1768,0.2
"PA7210054","inside",16,1768,0.2
"PA7210054","inside",17,1768,0.2
"PA7210054","inside",18,1768,0.2
"PA7210054","inside",19,1768,0.2
"PA7210054","inside",20,1768,0.2
"PA7210027","inside",0,1056,100
"PA7210027","inside",1,1056,69.2
"PA7210027","inside",2,1056,25.3
"PA7210027","inside",3,1056,12.5
"PA7210027","inside",4,1056,7.8
"PA7210027","inside",5,1056,3.4
"PA7210027","inside",6,1056,1.9
"PA7210027","inside",7,1056,1.9
"PA7210027","inside",8,1056,1.8
"PA7210027","inside",9,1056,1.5
"PA7210027","inside",10,1056,1.2
"PA7210027","inside",11,1056,1.2
"PA7210027","inside",12,1056,1.2
"PA7210027","inside",13,1056,1.1
"PA7210027","inside",14,1056,1
"PA7210027","inside",15,1056,1
"PA7210027","inside",16,1056,0.9
"PA7210027","inside",17,1056,0.9
"PA7210027","inside",18,1056,0.8
"PA7210027","inside",19,1056,0.8
"PA7210027","inside",20,1056,0.8
"PA7210028","inside",0,1199,100
"PA7210028","inside",1,1199,73.8
"PA7210028","inside",2,1199,41.7
"PA7210028","inside",3,1199,24.3
"PA7210028","inside",4,1199,16.4
"PA7210028","inside",5,1199,10.2
"PA7210028","inside",6,1199,7.3
"PA7210028","inside",7,1199,5.5
"PA7210028","inside",8,1199,4.1
"PA7210028","inside",9,1199,3.6
"PA7210028","inside",10,1199,3.1
"PA7210028","inside",11,1199,2.8
"PA7210028","inside",12,1199,2.5
"PA7210028","inside",13,1199,2.3
"PA7210028","inside",14,1199,2.1
"PA7210028","inside",15,1199,2
"PA7210028","inside",16,1199,1.9
"PA7210028","inside",17,1199,1.7
"PA7210028","inside",18,1199,1.6
"PA7210028","inside",19,1199,1.6
"PA7210028","inside",20,1199,1.5
"PA2590042","inside",0,773,100
"PA2590042","inside",1,773,71.8
"PA2590042","inside",2,773,45.6
"PA2590042","inside",3,773,29
"PA2590042","inside",4,773,18.2
"PA2590042","inside",5,773,14.6
"PA2590042","inside",6,773,9.8
"PA2590042","inside",7,773,5.1
"PA2590042","inside",8,773,3.1
"PA2590042","inside",9,773,2.8
"PA2590042","inside",10,773,2.5
"PA2590042","inside",11,773,2.3
"PA2590042","inside",12,773,2.2
"PA2590042","inside",13,773,2.1
"PA2590042","inside",14,773,1.9
"PA2590042","inside",15,773,1.7
"PA2590042","inside",16,773,1.7
"PA2590042","inside",17,773,1.7
"PA2590042","inside",18,773,1.5
"PA2590042","inside",19,773,1.5
"PA2590042","inside",20,773,1.3
"PA2590038","inside",0,927,100
"PA2590038","inside",1,927,83.8
"PA2590038","inside",2,927,59.5
"PA2590038","inside",3,927,44.6
"PA2590038","inside",4,927,38.3
"PA2590038","inside",5,927,32.3
"PA2590038","inside",6,927,23.5
"PA2590038","inside",7,927,18.8
"PA2590038","inside",8,927,15.8
"PA2590038","inside",9,927,13
"PA2590038","inside",10,927,11.2
"PA2590038","inside",11,927,10.4
"PA2590038","inside",12,927,9.4
"PA2590038","inside",13,927,9.1
"PA2590038","inside",14,927,8.5
"PA2590038","inside",15,927,7.9
"PA2590038","inside",16,927,7.5
"PA2590038","inside",17,927,6.8
"PA2590038","inside",18,927,6.5
"PA2590038","inside",19,927,6.2
"PA2590038","inside",20,927,6
"PA1230012","inside",0,1008,100
"PA1230012","inside",1,1008,39.2
"PA1230012","inside",2,1008,23.7
"PA1230012","inside",3,1008,15.8
"PA1230012","inside",4,1008,11.2
"PA1230012","inside",5,1008,7.6
"PA1230012","inside",6,1008,7
"PA1230012","inside",7,1008,6.8
"PA1230012","inside",8,1008,6.5
"PA1230012","inside",9,1008,6.5
"PA1230012","inside",10,1008,6.4
"PA1230012","inside",11,1008,5.9
"PA1230012","inside",12,1008,5.3
"PA1230012","inside",13,1008,4.8
"PA1230012","inside",14,1008,4.3
"PA1230012","inside",15,1008,4
"PA1230012","inside",16,1008,3.8
"PA1230012","inside",17,1008,3.6
"PA1230012","inside",18,1008,3.5
"PA1230012","inside",19,1008,3.3
"PA1230012","inside",20,1008,3
"PA4470007","inside",0,830,100
"PA4470007","inside",1,830,77.3
"PA4470007","inside",2,830,51.2
"PA4470007","inside",3,830,38.9
"PA4470007","inside",4,830,25.5
"PA4470007","inside",5,830,17.5
"PA4470007","inside",6,830,13.1
"PA4470007","inside",7,830,10.3
"PA4470007","inside",8,830,7.5
"PA4470007","inside",9,830,6
"PA4470007","inside",10,830,5.6
"PA4470007","inside",11,830,5.4
"PA4470007","inside",12,830,4.9
"PA4470007","inside",13,830,4.8
"PA4470007","inside",14,830,4.2
"PA4470007","inside",15,830,3.9
"PA4470007","inside",16,830,3.7
"PA4470007","inside",17,830,3.5
"PA4470007","inside",18,830,3.3
"PA4470007","inside",19,830,3
"PA4470007","inside",20,830,2.9
"PA4470010","inside",0,1048,100
"PA4470010","inside",1,1048,76.6
"PA4470010","inside",2,1048,40.2
"PA4470010","inside",3,1048,29.7
"PA4470010","inside",4,1048,19.4
"PA4470010","inside",5,1048,15.6
"PA4470010","inside",6,1048,14.1
"PA4470010","inside",7,1048,11.5
"PA4470010","inside",8,1048,7.7
"PA4470010","inside",9,1048,5.9
"PA4470010","inside",10,1048,4.8
"PA4470010","inside",11,1048,4
"PA4470010","inside",12,1048,3.8
"PA4470010","inside",13,1048,3.8
"PA4470010","inside",14,1048,3.6
"PA4470010","inside",15,1048,3
"PA4470010","inside",16,1048,3
"PA4470010","inside",17,1048,2.4
"PA4470010","inside",18,1048,2.4
"PA4470010","inside",19,1048,2.2
"PA4470010","inside",20,1048,2
"PA4190008","inside",0,1071,100
"PA4190008","inside",1,1071,87.6
"PA4190008","inside",2,1071,65.1
"PA4190008","inside",3,1071,52.6
"PA4190008","inside",4,1071,40
"PA4190008","inside",5,1071,33.3
"PA4190008","inside",6,1071,30
"PA4190008","inside",7,1071,28
"PA4190008","inside",8,1071,25.6
"PA4190008","inside",9,1071,23.9
"PA4190008","inside",10,1071,22.4
"PA4190008","inside",11,1071,21.2
"PA4190008","inside",12,1071,19.5
"PA4190008","inside",13,1071,17.7
"PA4190008","inside",14,1071,16.2
"PA4190008","inside",15,1071,15
"PA4190008","inside",16,1071,14.1
"PA4190008","inside",17,1071,12.9
"PA4190008","inside",18,1071,12.2
"PA4190008","inside",19,1071,11.5
"PA4190008","inside",20,1071,10.8
"PA1460073","inside",0,1281,100
"PA1460073","inside",1,1281,65.4
"PA1460073","inside",2,1281,35.7
"PA1460073","inside",3,1281,22.8
"PA1460073","inside",4,1281,16.3
"PA1460073","inside",5,1281,12.3
"PA1460073","inside",6,1281,9.7
"PA1460073","inside",7,1281,8
"PA1460073","inside",8,1281,6.7
"PA1460073","inside",9,1281,5.9
"PA1460073","inside",10,1281,5.2
"PA1460073","inside",11,1281,4.7
"PA1460073","inside",12,1281,4.3
"PA1460073","inside",13,1281,3.9
"PA1460073","inside",14,1281,3.6
"PA1460073","inside",15,1281,3.4
"PA1460073","inside",16,1281,3.2
"PA1460073","inside",17,1281,3
"PA1460073","inside",18,1281,2.9
"PA1460073","inside",19,1281,2.7
"PA1460073","inside",20,1281,2.6
"PA5020039","inside",0,1398,100
"PA5020039","inside",1,1398,83.6
"PA5020039","inside",2,1398,52.8
"PA5020039","inside",3,1398,35.8
"PA5020039","inside",4,1398,26.3
"PA5020039","inside",5,1398,20.1
"PA5020039","inside",6,1398,15.8
"PA5020039","inside",7,1398,12.7
"PA5020039","inside",8,1398,10.6
"PA5020039","inside",9,1398,9
"PA5020039","inside",10,1398,7.8
"PA5020039","inside",11,1398,6.8
"PA5020039","inside",12,1398,6.1
"PA5020039","inside",13,1398,5.4
"PA5020039","inside",14,1398,4.8
"PA5020039","inside",15,1398,4.5
"PA5020039","inside",16,1398,4.2
"PA5020039","inside",17,1398,4
"PA5020039","inside",18,1398,3.8
"PA5020039","inside",19,1398,3.6
"PA5020039","inside",20,1398,3.4
"PA2359008","inside",0,1210,100
"PA2359008","inside",1,1210,87.6
"PA2359008","inside",2,1210,60.1
"PA2359008","inside",3,1210,43
"PA2359008","inside",4,1210,33.2
"PA2359008","inside",5,1210,26.7
"PA2359008","inside",6,1210,21.7
"PA2359008","inside",7,1210,17.5
"PA2359008","inside",8,1210,14.2
"PA2359008","inside",9,1210,11.9
"PA2359008","inside",10,1210,10
"PA2359008","inside",11,1210,8.6
"PA2359008","inside",12,1210,7.4
"PA2359008","inside",13,1210,6.8
"PA2359008","inside",14,1210,6.2
"PA2359008","inside",15,1210,5.8
"PA2359008","inside",16,1210,5.4
"PA2359008","inside",17,1210,5.1
"PA2359008","inside",18,1210,4.8
"PA2359008","inside",19,1210,4.6
"PA2359008","inside",20,1210,4.3
"PA7220015","inside",0,1139,100
"PA7220015","inside",1,1139,78.4
"PA7220015","inside",2,1139,44.2
"PA7220015","inside",3,1139,27.1
"PA7220015","inside",4,1139,18.4
"PA7220015","inside",5,1139,13.7
"PA7220015","inside",6,1139,10.4
"PA7220015","inside",7,1139,8.6
"PA7220015","inside",8,1139,7.2
"PA7220015","inside",9,1139,6.2
"PA7220015","inside",10,1139,5.2
"PA7220015","inside",11,1139,4.5
"PA7220015","inside",12,1139,4
"PA7220015","inside",13,1139,3.7
"PA7220015","inside",14,1139,3.4
"PA7220015","inside",15,1139,3.2
"PA7220015","inside",16,1139,3
"PA7220015","inside",17,1139,2.8
"PA7220015","inside",18,1139,2.7
"PA7220015","inside",19,1139,2.6
"PA7220015","inside",20,1139,2.5
"PA7210029","inside",0,1470,100
"PA7210029","inside",1,1470,82.7
"PA7210029","inside",2,1470,47.8
"PA7210029","inside",3,1470,30.1
"PA7210029","inside",4,1470,21
"PA7210029","inside",5,1470,14.5
"PA7210029","inside",6,1470,10.8
"PA7210029","inside",7,1470,8.3
"PA7210029","inside",8,1470,6.8
"PA7210029","inside",9,1470,5.8
"PA7210029","inside",10,1470,5
"PA7210029","inside",11,1470,4.3
"PA7210029","inside",12,1470,3.8
"PA7210029","inside",13,1470,3.4
"PA7210029","inside",14,1470,3
"PA7210029","inside",15,1470,2.7
"PA7210029","inside",16,1470,2.6
"PA7210029","inside",17,1470,2.4
"PA7210029","inside",18,1470,2.3
"PA7210029","inside",19,1470,2.2
"PA7210029","inside",20,1470,2
"PA1460046","inside",0,1151,100
"PA1460046","inside",1,1151,69.9
"PA1460046","inside",2,1151,39.6
"PA1460046","inside",3,1151,26.5
"PA1460046","inside",4,1151,17.4
"PA1460046","inside",5,1151,12.9
"PA1460046","inside",6,1151,10.7
"PA1460046","inside",7,1151,8.9
"PA1460046","inside",8,1151,7.5
"PA1460046","inside",9,1151,6.6
"PA1460046","inside",10,1151,5.7
"PA1460046","inside",11,1151,5
"PA1460046","inside",12,1151,4.6
"PA1460046","inside",13,1151,4.2
"PA1460046","inside",14,1151,3.9
"PA1460046","inside",15,1151,3.7
"PA1460046","inside",16,1151,3.5
"PA1460046","inside",17,1151,3.3
"PA1460046","inside",18,1151,3.1
"PA1460046","inside",19,1151,2.9
"PA1460046","inside",20,1151,2.8
"PA7220017","inside",0,1503,100
"PA7220017","inside",1,1503,83.7
"PA7220017","inside",2,1503,52.2
"PA7220017","inside",3,1503,32.9
"PA7220017","inside",4,1503,23.3
"PA7220017","inside",5,1503,17.3
"PA7220017","inside",6,1503,13.8
"PA7220017","inside",7,1503,10.8
"PA7220017","inside",8,1503,8.8
"PA7220017","inside",9,1503,7.2
"PA7220017","inside",10,1503,6
"PA7220017","inside",11,1503,5.3
"PA7220017","inside",12,1503,4.8
"PA7220017","inside",13,1503,4.3
"PA7220017","inside",14,1503,3.8
"PA7220017","inside",15,1503,3.5
"PA7220017","inside",16,1503,3.2
"PA7220017","inside",17,1503,3
"PA7220017","inside",18,1503,2.8
"PA7220017","inside",19,1503,2.6
"PA7220017","inside",20,1503,2.5
"PA6370034","inside",0,1331,100
"PA6370034","inside",1,1331,90.6
"PA6370034","inside",2,1331,66.8
"PA6370034","inside",3,1331,49.8
"PA6370034","inside",4,1331,39.4
"PA6370034","inside",5,1331,31.3
"PA6370034","inside",6,1331,25.4
"PA6370034","inside",7,1331,20.8
"PA6370034","inside",8,1331,17.1
"PA6370034","inside",9,1331,14.6
"PA6370034","inside",10,1331,12.7
"PA6370034","inside",11,1331,11.1
"PA6370034","inside",12,1331,9.7
"PA6370034","inside",13,1331,8.6
"PA6370034","inside",14,1331,7.8
"PA6370034","inside",15,1331,7.3
"PA6370034","inside",16,1331,6.8
"PA6370034","inside",17,1331,6.5
"PA6370034","inside",18,1331,6.1
"PA6370034","inside",19,1331,5.7
"PA6370034","inside",20,1331,5.4
"PA5100033","inside",0,1760,100
"PA5100033","inside",1,1760,97.1
"PA5100033","inside",2,1760,76.2
"PA5100033","inside",3,1760,55.6
"PA5100033","inside",4,1760,35.3
"PA5100033","inside",5,1760,26.1
"PA5100033","inside",6,1760,20.2
"PA5100033","inside",7,1760,13.5
"PA5100033","inside",8,1760,11.7
"PA5100033","inside",9,1760,10.8
"PA5100033","inside",10,1760,9.1
"PA5100033","inside",11,1760,8
"PA5100033","inside",12,1760,7.3
"PA5100033","inside",13,1760,6
"PA5100033","inside",14,1760,4.3
"PA5100033","inside",15,1760,3.4
"PA5100033","inside",16,1760,2.4
"PA5100033","inside",17,1760,2
"PA5100033","inside",18,1760,1.6
"PA5100033","inside",19,1760,1.5
"PA5100033","inside",20,1760,1.5
"PA5100093","inside",0,1368,100
"PA5100093","inside",1,1368,86.6
"PA5100093","inside",2,1368,55.9
"PA5100093","inside",3,1368,37.9
"PA5100093","inside",4,1368,25.9
"PA5100093","inside",5,1368,17.6
"PA5100093","inside",6,1368,13.3
"PA5100093","inside",7,1368,11.5
"PA5100093","inside",8,1368,9.8
"PA5100093","inside",9,1368,8.2
"PA5100093","inside",10,1368,6.4
"PA5100093","inside",11,1368,5.1
"PA5100093","inside",12,1368,3.9
"PA5100093","inside",13,1368,2.5
"PA5100093","inside",14,1368,2
"PA5100093","inside",15,1368,1.8
"PA5100093","inside",16,1368,1.4
"PA5100093","inside",17,1368,1.3
"PA5100093","inside",18,1368,1.3
"PA5100093","inside",19,1368,1.2
"PA5100093","inside",20,1368,1.1
"PA6370011","inside",0,1527,100
"PA6370011","inside",1,1527,94.2
"PA6370011","inside",2,1527,68.6
"PA6370011","inside",3,1527,47.8
"PA6370011","inside",4,1527,36.5
"PA6370011","inside",5,1527,29.4
"PA6370011","inside",6,1527,23
"PA6370011","inside",7,1527,19.1
"PA6370011","inside",8,1527,15.8
"PA6370011","inside",9,1527,12.4
"PA6370011","inside",10,1527,9.7
"PA6370011","inside",11,1527,8.5
"PA6370011","inside",12,1527,7.6
"PA6370011","inside",13,1527,6.8
"PA6370011","inside",14,1527,6.3
"PA6370011","inside",15,1527,5.8
"PA6370011","inside",16,1527,5.4
"PA6370011","inside",17,1527,5
"PA6370011","inside",18,1527,4.7
"PA6370011","inside",19,1527,4.5
"PA6370011","inside",20,1527,4.2
"PA5100012","inside",0,1356,100
"PA5100012","inside",1,1356,88.9
"PA5100012","inside",2,1356,60
"PA5100012","inside",3,1356,41.8
"PA5100012","inside",4,1356,32.6
"PA5100012","inside",5,1356,25.6
"PA5100012","inside",6,1356,20.9
"PA5100012","inside",7,1356,17.6
"PA5100012","inside",8,1356,14.9
"PA5100012","inside",9,1356,13
"PA5100012","inside",10,1356,11.3
"PA5100012","inside",11,1356,9.9
"PA5100012","inside",12,1356,8.8
"PA5100012","inside",13,1356,7.8
"PA5100012","inside",14,1356,7.2
"PA5100012","inside",15,1356,6.7
"PA5100012","inside",16,1356,6.3
"PA5100012","inside",17,1356,5.9
"PA5100012","inside",18,1356,5.6
"PA5100012","inside",19,1356,5.3
