"pwsid","year","unemploy_rate"
"CA4110027",2012,6.41
"CA4110027",2014,4.21
"CA4110027",2016,3.05
"CA4110027",2018,2.26
"CA4110027",2020,6.46
"CA4110027",2021,4.95
"CA4210001",1990,4.9
"CA4210001",1992,7.39
"CA4210001",1994,7.21
"CA4210001",1996,5.8
"CA4210001",1998,4.43
"CA4210001",2000,4.37
"CA4210001",2002,5.13
"CA4210001",2004,4.72
"CA4210001",2006,4.04
"CA4210001",2008,5.48
"CA4210001",2010,9.7
"CA4210001",2012,8.37
"CA4210001",2014,6.11
"CA4210001",2016,5.06
"CA4210001",2018,3.98
"CA4210001",2020,7.41
"CA4210001",2021,5.9
"CA4210002",1990,4.9
"CA4210002",1992,7.39
"CA4210002",1994,7.21
"CA4210002",1996,5.8
"CA4210002",1998,4.43
"CA4210002",2000,4.37
"CA4210002",2002,5.13
"CA4210002",2004,4.72
"CA4210002",2006,4.04
"CA4210002",2008,5.48
"CA4210002",2010,9.7
"CA4210002",2012,8.37
"CA4210002",2014,6.11
"CA4210002",2016,5.06
"CA4210002",2018,3.98
"CA4210002",2020,7.41
"CA4210002",2021,5.9
"CA4210004",1990,4.9
"CA4210004",1992,7.39
"CA4210004",1994,7.21
"CA4210004",1996,5.8
"CA4210004",1998,4.43
"CA4210004",2000,4.37
"CA4210004",2002,5.13
"CA4210004",2004,4.72
"CA4210004",2006,4.04
"CA4210004",2008,5.48
"CA4210004",2010,9.7
"CA4210004",2012,8.37
"CA4210004",2014,6.11
"CA4210004",2016,5.06
"CA4210004",2018,3.98
"CA4210004",2020,7.41
"CA4210004",2021,5.9
"CA4210006",1990,4.9
"CA4210006",1992,7.39
"CA4210006",1994,7.21
"CA4210006",1996,5.8
"CA4210006",1998,4.43
"CA4210006",2000,4.37
"CA4210006",2002,5.13
"CA4210006",2004,4.72
"CA4210006",2006,4.04
"CA4210006",2008,5.48
"CA4210006",2010,9.7
"CA4210006",2012,8.37
"CA4210006",2014,6.11
"CA4210006",2016,5.06
"CA4210006",2018,3.98
"CA4210006",2020,7.41
"CA4210006",2021,5.9
"CA4210007",1990,4.9
"CA4210007",1992,7.39
"CA4210007",1994,7.21
"CA4210007",1996,5.8
"CA4210007",1998,4.43
"CA4210007",2000,4.37
"CA4210007",2002,5.13
"CA4210007",2004,4.72
"CA4210007",2006,4.04
"CA4210007",2008,5.48
"CA4210007",2010,9.7
"CA4210007",2012,8.37
"CA4210007",2014,6.11
"CA4210007",2016,5.06
"CA4210007",2018,3.98
"CA4210007",2020,7.41
"CA4210007",2021,5.9
"CA4210009",1990,4.9
"CA4210009",1992,7.39
"CA4210009",1994,7.21
"CA4210009",1996,5.8
"CA4210009",1998,4.43
"CA4210009",2000,4.37
"CA4210009",2002,5.13
"CA4210009",2004,4.72
"CA4210009",2006,4.04
"CA4210009",2008,5.48
"CA4210009",2010,9.7
"CA4210009",2012,8.37
"CA4210009",2014,6.11
"CA4210009",2016,5.06
"CA4210009",2018,3.98
"CA4210009",2020,7.41
"CA4210009",2021,5.9
"CA4210010",1990,4.9
"CA4210010",1992,7.39
"CA4210010",1994,7.21
"CA4210010",1996,5.8
"CA4210010",1998,4.43
"CA4210010",2000,4.37
"CA4210010",2002,5.13
"CA4210010",2004,4.72
"CA4210010",2006,4.04
"CA4210010",2008,5.48
"CA4210010",2010,9.7
"CA4210010",2012,8.37
"CA4210010",2014,6.11
"CA4210010",2016,5.06
"CA4210010",2018,3.98
"CA4210010",2020,7.41
"CA4210010",2021,5.9
"CA4210011",1990,4.9
"CA4210011",1992,7.39
"CA4210011",1994,7.21
"CA4210011",1996,5.8
"CA4210011",1998,4.43
"CA4210011",2000,4.37
"CA4210011",2002,5.13
"CA4210011",2004,4.72
"CA4210011",2006,4.04
"CA4210011",2008,5.48
"CA4210011",2010,9.7
"CA4210011",2012,8.37
"CA4210011",2014,6.11
"CA4210011",2016,5.06
"CA4210011",2018,3.98
"CA4210011",2020,7.41
"CA4210011",2021,5.9
"CA4210013",1990,4.9
"CA4210013",1992,7.39
"CA4210013",1994,7.21
"CA4210013",1996,5.8
"CA4210013",1998,4.43
"CA4210013",2000,4.37
"CA4210013",2002,5.13
"CA4210013",2004,4.72
"CA4210013",2006,4.04
"CA4210013",2008,5.48
"CA4210013",2010,9.7
"CA4210013",2012,8.37
"CA4210013",2014,6.11
"CA4210013",2016,5.06
"CA4210013",2018,3.98
"CA4210013",2020,7.41
"CA4210013",2021,5.9
"CA4210016",1990,4.9
"CA4210016",1992,7.39
"CA4210016",1994,7.21
"CA4210016",1996,5.8
"CA4210016",1998,4.43
"CA4210016",2000,4.37
"CA4210016",2002,5.13
"CA4210016",2004,4.72
"CA4210016",2006,4.04
"CA4210016",2008,5.48
"CA4210016",2010,9.7
"CA4210016",2012,8.37
"CA4210016",2014,6.11
"CA4210016",2016,5.06
"CA4210016",2018,3.98
"CA4210016",2020,7.41
"CA4210016",2021,5.9
"CA4210017",1990,4.9
"CA4210017",1992,7.39
"CA4210017",1994,7.21
"CA4210017",1996,5.8
"CA4210017",1998,4.43
"CA4210017",2000,4.37
"CA4210017",2002,5.13
"CA4210017",2004,4.72
"CA4210017",2006,4.04
"CA4210017",2008,5.48
"CA4210017",2010,9.7
"CA4210017",2012,8.37
"CA4210017",2014,6.11
"CA4210017",2016,5.06
"CA4210017",2018,3.98
"CA4210017",2020,7.41
"CA4210017",2021,5.9
"CA4210018",1990,4.9
"CA4210018",1992,7.39
"CA4210018",1994,7.21
"CA4210018",1996,5.8
"CA4210018",1998,4.43
"CA4210018",2000,4.37
"CA4210018",2002,5.13
"CA4210018",2004,4.72
"CA4210018",2006,4.04
"CA4210018",2008,5.48
"CA4210018",2010,9.7
"CA4210018",2012,8.37
"CA4210018",2014,6.11
"CA4210018",2016,5.06
"CA4210018",2018,3.98
"CA4210018",2020,7.41
"CA4210018",2021,5.9
"CA4210019",1990,4.9
"CA4210019",1992,7.39
"CA4210019",1994,7.21
"CA4210019",1996,5.8
"CA4210019",1998,4.43
"CA4210019",2000,4.37
"CA4210019",2002,5.13
"CA4210019",2004,4.72
"CA4210019",2006,4.04
"CA4210019",2008,5.48
"CA4210019",2010,9.7
"CA4210019",2012,8.37
"CA4210019",2014,6.11
"CA4210019",2016,5.06
"CA4210019",2018,3.98
"CA4210019",2020,7.41
"CA4210019",2021,5.9
"CA4210021",1990,4.9
"CA4210021",1992,7.39
"CA4210021",1994,7.21
"CA4210021",1996,5.8
"CA4210021",1998,4.43
"CA4210021",2000,4.37
"CA4210021",2002,5.13
"CA4210021",2004,4.72
"CA4210021",2006,4.04
"CA4210021",2008,5.48
"CA4210021",2010,9.7
"CA4210021",2012,8.37
"CA4210021",2014,6.11
"CA4210021",2016,5.06
"CA4210021",2018,3.98
"CA4210021",2020,7.41
"CA4210021",2021,5.9
"CA4210022",1990,4.9
"CA4210022",1992,7.39
"CA4210022",1994,7.21
"CA4210022",1996,5.8
"CA4210022",1998,4.43
"CA4210022",2000,4.37
"CA4210022",2002,5.13
"CA4210022",2004,4.72
"CA4210022",2006,4.04
"CA4210022",2008,5.48
"CA4210022",2010,9.7
"CA4210022",2012,8.37
"CA4210022",2014,6.11
"CA4210022",2016,5.06
"CA4210022",2018,3.98
"CA4210022",2020,7.41
"CA4210022",2021,5.9
"CA4210024",1990,4.9
"CA4210024",1992,7.39
"CA4210024",1994,7.21
"CA4210024",1996,5.8
"CA4210024",1998,4.43
"CA4210024",2000,4.37
"CA4210024",2002,5.13
"CA4210024",2004,4.72
"CA4210024",2006,4.04
"CA4210024",2008,5.48
"CA4210024",2010,9.7
"CA4210024",2012,8.37
"CA4210024",2014,6.11
"CA4210024",2016,5.06
"CA4210024",2018,3.98
"CA4210024",2020,7.41
"CA4210024",2021,5.9
"CA4300516",1990,3.97
"CA4300516",1992,6.82
"CA4300516",1994,6.28
"CA4300516",1996,3.66
"CA4300516",1998,3.24
"CA4300516",2000,3.11
"CA4300516",2002,8.3
"CA4300516",2004,6.41
"CA4300516",2006,4.48
"CA4300516",2008,6.02
"CA4300516",2010,10.41
"CA4300516",2012,7.86
"CA4300516",2014,5.15
"CA4300516",2016,3.77
"CA4300516",2018,2.66
"CA4300516",2020,6.44
"CA4300516",2021,5
"CA4310001",1990,3.97
"CA4310001",1992,6.82
"CA4310001",1994,6.28
"CA4310001",1996,3.66
"CA4310001",1998,3.24
"CA4310001",2000,3.11
"CA4310001",2002,8.3
"CA4310001",2004,6.41
"CA4310001",2006,4.48
"CA4310001",2008,6.02
"CA4310001",2010,10.41
"CA4310001",2012,7.86
"CA4310001",2014,5.15
"CA4310001",2016,3.77
"CA4310001",2018,2.66
"CA4310001",2020,6.44
"CA4310001",2021,5
"CA4310004",1990,3.97
"CA4310004",1992,6.82
"CA4310004",1994,6.28
"CA4310004",1996,3.66
"CA4310004",1998,3.24
"CA4310004",2000,3.11
"CA4310004",2002,8.3
"CA4310004",2004,6.41
"CA4310004",2006,4.48
"CA4310004",2008,6.02
"CA4310004",2010,10.41
"CA4310004",2012,7.86
"CA4310004",2014,5.15
"CA4310004",2016,3.77
"CA4310004",2018,2.66
"CA4310004",2020,6.44
"CA4310004",2021,5
"CA4310005",1990,4
"CA4310005",1992,6.69
"CA4310005",1994,6.21
"CA4310005",1996,4.26
"CA4310005",1998,3.62
"CA4310005",2000,3.34
"CA4310005",2002,7.54
"CA4310005",2004,6.14
"CA4310005",2006,4.46
"CA4310005",2008,6.11
"CA4310005",2010,10.64
"CA4310005",2012,8.24
"CA4310005",2014,5.45
"CA4310005",2016,4
"CA4310005",2018,2.84
"CA4310005",2020,7.32
"CA4310005",2021,5.65
"CA4310006",1990,3.97
"CA4310006",1992,6.82
"CA4310006",1994,6.28
"CA4310006",1996,3.66
"CA4310006",1998,3.24
"CA4310006",2000,3.11
"CA4310006",2002,8.3
"CA4310006",2004,6.41
"CA4310006",2006,4.48
"CA4310006",2008,6.02
"CA4310006",2010,10.41
"CA4310006",2012,7.86
"CA4310006",2014,5.15
"CA4310006",2016,3.77
"CA4310006",2018,2.66
"CA4310006",2020,6.44
"CA4310006",2021,5
"CA4310007",1990,3.97
"CA4310007",1992,6.82
"CA4310007",1994,6.28
"CA4310007",1996,3.66
"CA4310007",1998,3.24
"CA4310007",2000,3.11
"CA4310007",2002,8.3
"CA4310007",2004,6.41
"CA4310007",2006,4.48
"CA4310007",2008,6.02
"CA4310007",2010,10.41
"CA4310007",2012,7.86
"CA4310007",2014,5.15
"CA4310007",2016,3.77
"CA4310007",2018,2.66
"CA4310007",2020,6.44
"CA4310007",2021,5
"CA4310009",1990,3.56
"CA4310009",1992,6.29
"CA4310009",1994,5.8
"CA4310009",1996,3.58
"CA4310009",1998,3.01
"CA4310009",2000,3.04
"CA4310009",2002,7.5
"CA4310009",2004,5.93
"CA4310009",2006,4.23
"CA4310009",2008,5.68
"CA4310009",2010,9.8
"CA4310009",2012,7.42
"CA4310009",2014,4.87
"CA4310009",2016,3.55
"CA4310009",2018,2.54
"CA4310009",2020,6.45
"CA4310009",2021,4.98
"CA4310011",1990,3.97
"CA4310011",1992,6.82
"CA4310011",1994,6.28
"CA4310011",1996,3.66
"CA4310011",1998,3.24
"CA4310011",2000,3.11
"CA4310011",2002,8.3
"CA4310011",2004,6.41
"CA4310011",2006,4.48
"CA4310011",2008,6.02
"CA4310011",2010,10.41
"CA4310011",2012,7.86
"CA4310011",2014,5.15
"CA4310011",2016,3.77
"CA4310011",2018,2.66
"CA4310011",2020,6.44
"CA4310011",2021,5
"CA4310012",1990,3.97
"CA4310012",1992,6.82
"CA4310012",1994,6.28
"CA4310012",1996,3.66
"CA4310012",1998,3.24
"CA4310012",2000,3.11
"CA4310012",2002,8.3
"CA4310012",2004,6.41
"CA4310012",2006,4.48
"CA4310012",2008,6.02
"CA4310012",2010,10.41
"CA4310012",2012,7.86
"CA4310012",2014,5.15
"CA4310012",2016,3.77
"CA4310012",2018,2.66
"CA4310012",2020,6.44
"CA4310012",2021,5
"CA4310014",1990,3.97
"CA4310014",1992,6.82
"CA4310014",1994,6.28
"CA4310014",1996,3.66
"CA4310014",1998,3.24
"CA4310014",2000,3.11
"CA4310014",2002,8.3
"CA4310014",2004,6.41
"CA4310014",2006,4.48
"CA4310014",2008,6.02
"CA4310014",2010,10.41
"CA4310014",2012,7.86
"CA4310014",2014,5.15
"CA4310014",2016,3.77
"CA4310014",2018,2.66
"CA4310014",2020,6.44
"CA4310014",2021,5
"CA4310018",1990,3.97
"CA4310018",1992,6.82
"CA4310018",1994,6.28
"CA4310018",1996,3.66
"CA4310018",1998,3.24
"CA4310018",2000,3.11
"CA4310018",2002,8.3
"CA4310018",2004,6.41
"CA4310018",2006,4.48
"CA4310018",2008,6.02
"CA4310018",2010,10.41
"CA4310018",2012,7.86
"CA4310018",2014,5.15
"CA4310018",2016,3.77
"CA4310018",2018,2.66
"CA4310018",2020,6.44
"CA4310018",2021,5
"CA4310019",1990,3.97
"CA4310019",1992,6.82
"CA4310019",1994,6.28
"CA4310019",1996,3.66
"CA4310019",1998,3.24
"CA4310019",2000,3.11
"CA4310019",2002,8.3
"CA4310019",2004,6.41
"CA4310019",2006,4.48
"CA4310019",2008,6.02
"CA4310019",2010,10.41
"CA4310019",2012,7.86
"CA4310019",2014,5.15
"CA4310019",2016,3.77
"CA4310019",2018,2.66
"CA4310019",2020,6.44
"CA4310019",2021,5
"CA4310020",1990,3.97
"CA4310020",1992,6.82
"CA4310020",1994,6.28
"CA4310020",1996,3.66
"CA4310020",1998,3.24
"CA4310020",2000,3.11
"CA4310020",2002,8.3
"CA4310020",2004,6.41
"CA4310020",2006,4.48
"CA4310020",2008,6.02
"CA4310020",2010,10.41
"CA4310020",2012,7.86
"CA4310020",2014,5.15
"CA4310020",2016,3.77
"CA4310020",2018,2.66
"CA4310020",2020,6.44
"CA4310020",2021,5
"CA4310021",1990,3.97
"CA4310021",1992,6.82
"CA4310021",1994,6.28
"CA4310021",1996,3.66
"CA4310021",1998,3.24
"CA4310021",2000,3.11
"CA4310021",2002,8.3
"CA4310021",2004,6.41
"CA4310021",2006,4.48
"CA4310021",2008,6.02
"CA4310021",2010,10.41
"CA4310021",2012,7.86
"CA4310021",2014,5.15
"CA4310021",2016,3.77
"CA4310021",2018,2.66
"CA4310021",2020,6.44
"CA4310021",2021,5
"CA4310022",1990,3.97
"CA4310022",1992,6.82
"CA4310022",1994,6.28
"CA4310022",1996,3.66
"CA4310022",1998,3.24
"CA4310022",2000,3.11
"CA4310022",2002,8.3
"CA4310022",2004,6.41
"CA4310022",2006,4.48
"CA4310022",2008,6.02
"CA4310022",2010,10.41
"CA4310022",2012,7.86
"CA4310022",2014,5.15
"CA4310022",2016,3.77
"CA4310022",2018,2.66
"CA4310022",2020,6.44
"CA4310022",2021,5
"CA4400598",1990,7.2
"CA4400598",1992,9.65
"CA4400598",1994,9.74
"CA4400598",1996,8.49
"CA4400598",1998,7.34
"CA4400598",2000,5.12
"CA4400598",2002,7.33
"CA4400598",2004,7
"CA4400598",2006,5.64
"CA4400598",2008,7.38
"CA4400598",2010,13.3
"CA4400598",2012,11.83
"CA4400598",2014,8.75
"CA4400598",2016,6.95
"CA4400598",2018,5.01
"CA4400598",2020,8.29
"CA4400598",2021,7.01
"CA4410002",1990,7.2
"CA4410002",1992,9.65
"CA4410002",1994,9.74
"CA4410002",1996,8.49
"CA4410002",1998,7.34
"CA4410002",2000,5.12
"CA4410002",2002,7.33
"CA4410002",2004,7
"CA4410002",2006,5.64
"CA4410002",2008,7.38
"CA4410002",2010,13.3
"CA4410002",2012,11.83
"CA4410002",2014,8.75
"CA4410002",2016,6.95
"CA4410002",2018,5.01
"CA4410002",2020,8.29
"CA4410002",2021,7.01
"CA4410010",1990,7.2
"CA4410010",1992,9.65
"CA4410010",1994,9.74
"CA4410010",1996,8.49
"CA4410010",1998,7.34
"CA4410010",2000,5.12
"CA4410010",2002,7.33
"CA4410010",2004,7
"CA4410010",2006,5.64
"CA4410010",2008,7.38
"CA4410010",2010,13.3
"CA4410010",2012,11.83
"CA4410010",2014,8.75
"CA4410010",2016,6.95
"CA4410010",2018,5.01
"CA4410010",2020,8.29
"CA4410010",2021,7.01
"CA4410011",1990,8.58
"CA4410011",1992,11.16
"CA4410011",1994,11.18
"CA4410011",1996,10.06
"CA4410011",1998,9.28
"CA4410011",2000,6.43
"CA4410011",2002,8.23
"CA4410011",2004,7.75
"CA4410011",2006,6.39
"CA4410011",2008,8.02
"CA4410011",2010,12.95
"CA4410011",2012,11.67
"CA4410011",2014,8.92
"CA4410011",2016,7.38
"CA4410011",2018,5.86
"CA4410011",2020,9.84
"CA4410011",2021,7.3
"CA4410013",1990,7.2
"CA4410013",1992,9.65
"CA4410013",1994,9.74
"CA4410013",1996,8.49
"CA4410013",1998,7.34
"CA4410013",2000,5.12
"CA4410013",2002,7.33
"CA4410013",2004,7
"CA4410013",2006,5.64
"CA4410013",2008,7.38
"CA4410013",2010,13.3
"CA4410013",2012,11.83
"CA4410013",2014,8.75
"CA4410013",2016,6.95
"CA4410013",2018,5.01
"CA4410013",2020,8.29
"CA4410013",2021,7.01
"CA4410014",1990,7.2
"CA4410014",1992,9.65
"CA4410014",1994,9.74
"CA4410014",1996,8.49
"CA4410014",1998,7.34
"CA4410014",2000,5.12
"CA4410014",2002,7.33
"CA4410014",2004,7
"CA4410014",2006,5.64
"CA4410014",2008,7.38
"CA4410014",2010,13.3
"CA4410014",2012,11.83
"CA4410014",2014,8.75
"CA4410014",2016,6.95
"CA4410014",2018,5.01
"CA4410014",2020,8.29
"CA4410014",2021,7.01
"CA4410017",1990,7.2
"CA4410017",1992,9.65
"CA4410017",1994,9.74
"CA4410017",1996,8.49
"CA4410017",1998,7.34
"CA4410017",2000,5.12
"CA4410017",2002,7.33
"CA4410017",2004,7
"CA4410017",2006,5.64
"CA4410017",2008,7.38
"CA4410017",2010,13.3
"CA4410017",2012,11.83
"CA4410017",2014,8.75
"CA4410017",2016,6.95
"CA4410017",2018,5.01
"CA4410017",2020,8.29
"CA4410017",2021,7.01
"CA4510001",1990,8.63
"CA4510001",1992,13.03
"CA4510001",1994,12.06
"CA4510001",1996,10.02
"CA4510001",1998,9.06
"CA4510001",2000,6.08
"CA4510001",2002,7.1
"CA4510001",2004,7.58
"CA4510001",2006,6.6
"CA4510001",2008,10.08
"CA4510001",2010,16.78
"CA4510001",2012,14.18
"CA4510001",2014,9.61
"CA4510001",2016,6.97
"CA4510001",2018,5.03
"CA4510001",2020,7.79
"CA4510001",2021,6.99
"CA4510003",1990,8.63
"CA4510003",1992,13.03
"CA4510003",1994,12.06
"CA4510003",1996,10.02
"CA4510003",1998,9.06
"CA4510003",2000,6.08
"CA4510003",2002,7.1
"CA4510003",2004,7.58
"CA4510003",2006,6.6
"CA4510003",2008,10.08
"CA4510003",2010,16.78
"CA4510003",2012,14.18
"CA4510003",2014,9.61
"CA4510003",2016,6.97
"CA4510003",2018,5.03
"CA4510003",2020,7.79
"CA4510003",2021,6.99
"CA4510005",1990,8.63
"CA4510005",1992,13.03
"CA4510005",1994,12.06
"CA4510005",1996,10.02
"CA4510005",1998,9.06
"CA4510005",2000,6.08
"CA4510005",2002,7.1
"CA4510005",2004,7.58
"CA4510005",2006,6.6
"CA4510005",2008,10.08
"CA4510005",2010,16.78
"CA4510005",2012,14.18
"CA4510005",2014,9.61
"CA4510005",2016,6.97
"CA4510005",2018,5.03
"CA4510005",2020,7.79
"CA4510005",2021,6.99
"CA4510006",1990,8.63
"CA4510006",1992,13.03
"CA4510006",1994,12.06
"CA4510006",1996,10.02
"CA4510006",1998,9.06
"CA4510006",2000,6.08
"CA4510006",2002,7.1
"CA4510006",2004,7.58
"CA4510006",2006,6.6
"CA4510006",2008,10.08
"CA4510006",2010,16.78
"CA4510006",2012,14.18
"CA4510006",2014,9.61
"CA4510006",2016,6.97
"CA4510006",2018,5.03
"CA4510006",2020,7.79
"CA4510006",2021,6.99
"CA4510007",1990,8.63
"CA4510007",1992,13.03
"CA4510007",1994,12.06
"CA4510007",1996,10.02
"CA4510007",1998,9.06
"CA4510007",2000,6.08
"CA4510007",2002,7.1
"CA4510007",2004,7.58
"CA4510007",2006,6.6
"CA4510007",2008,10.08
"CA4510007",2010,16.78
"CA4510007",2012,14.18
"CA4510007",2014,9.61
"CA4510007",2016,6.97
"CA4510007",2018,5.03
"CA4510007",2020,7.79
"CA4510007",2021,6.99
"CA4510008",1990,8.63
"CA4510008",1992,13.03
"CA4510008",1994,12.06
"CA4510008",1996,10.02
"CA4510008",1998,9.06
"CA4510008",2000,6.08
"CA4510008",2002,7.1
"CA4510008",2004,7.58
"CA4510008",2006,6.6
"CA4510008",2008,10.08
"CA4510008",2010,16.78
"CA4510008",2012,14.18
"CA4510008",2014,9.61
"CA4510008",2016,6.97
"CA4510008",2018,5.03
"CA4510008",2020,7.79
"CA4510008",2021,6.99
"CA4510014",1990,8.63
"CA4510014",1992,13.03
"CA4510014",1994,12.06
"CA4510014",1996,10.02
"CA4510014",1998,9.06
"CA4510014",2000,6.08
"CA4510014",2002,7.1
"CA4510014",2004,7.58
"CA4510014",2006,6.6
"CA4510014",2008,10.08
"CA4510014",2010,16.78
"CA4510014",2012,14.18
"CA4510014",2014,9.61
"CA4510014",2016,6.97
"CA4510014",2018,5.03
"CA4510014",2020,7.79
"CA4510014",2021,6.99
"CA4510015",1990,8.63
"CA4510015",1992,13.03
"CA4510015",1994,12.06
"CA4510015",1996,10.02
"CA4510015",1998,9.06
"CA4510015",2000,6.08
"CA4510015",2002,7.1
"CA4510015",2004,7.58
"CA4510015",2006,6.6
"CA4510015",2008,10.08
"CA4510015",2010,16.78
"CA4510015",2012,14.18
"CA4510015",2014,9.61
"CA4510015",2016,6.97
"CA4510015",2018,5.03
"CA4510015",2020,7.79
"CA4510015",2021,6.99
"CA4510016",1990,8.63
"CA4510016",1992,13.03
"CA4510016",1994,12.06
"CA4510016",1996,10.02
"CA4510016",1998,9.06
"CA4510016",2000,6.08
"CA4510016",2002,7.1
"CA4510016",2004,7.58
"CA4510016",2006,6.6
"CA4510016",2008,10.08
"CA4510016",2010,16.78
"CA4510016",2012,14.18
"CA4510016",2014,9.61
"CA4510016",2016,6.97
"CA4510016",2018,5.03
"CA4510016",2020,7.79
"CA4510016",2021,6.99
"CA4710002",1990,12.2
"CA4710002",1992,15.63
"CA4710002",1994,13.96
"CA4710002",1996,13.67
"CA4710002",1998,12.61
"CA4710002",2000,7.55
"CA4710002",2002,8.88
"CA4710002",2004,9.43
"CA4710002",2006,8.01
"CA4710002",2008,10.22
"CA4710002",2010,16.83
"CA4710002",2012,15.61
"CA4710002",2014,11.08
"CA4710002",2016,8.5
"CA4710002",2018,6.78
"CA4710002",2020,9.45
"CA4710002",2021,7.7
"CA4710004",1990,12.2
"CA4710004",1992,15.63
"CA4710004",1994,13.96
"CA4710004",1996,13.67
"CA4710004",1998,12.61
"CA4710004",2000,7.55
"CA4710004",2002,8.88
"CA4710004",2004,9.43
"CA4710004",2006,8.01
"CA4710004",2008,10.22
"CA4710004",2010,16.83
"CA4710004",2012,15.61
"CA4710004",2014,11.08
"CA4710004",2016,8.5
"CA4710004",2018,6.78
"CA4710004",2020,9.45
"CA4710004",2021,7.7
"CA4710006",1990,12.2
"CA4710006",1992,15.63
"CA4710006",1994,13.96
"CA4710006",1996,13.67
"CA4710006",1998,12.61
"CA4710006",2000,7.55
"CA4710006",2002,8.88
"CA4710006",2004,9.43
"CA4710006",2006,8.01
"CA4710006",2008,10.22
"CA4710006",2010,16.83
"CA4710006",2012,15.61
"CA4710006",2014,11.08
"CA4710006",2016,8.5
"CA4710006",2018,6.78
"CA4710006",2020,9.45
"CA4710006",2021,7.7
"CA4710008",1990,12.2
"CA4710008",1992,15.63
"CA4710008",1994,13.96
"CA4710008",1996,13.67
"CA4710008",1998,12.61
"CA4710008",2000,7.55
"CA4710008",2002,8.88
"CA4710008",2004,9.43
"CA4710008",2006,8.01
"CA4710008",2008,10.22
"CA4710008",2010,16.83
"CA4710008",2012,15.61
"CA4710008",2014,11.08
"CA4710008",2016,8.5
"CA4710008",2018,6.78
"CA4710008",2020,9.45
"CA4710008",2021,7.7
"CA4710011",1990,12.2
"CA4710011",1992,15.63
"CA4710011",1994,13.96
"CA4710011",1996,13.67
"CA4710011",1998,12.61
"CA4710011",2000,7.55
"CA4710011",2002,8.88
"CA4710011",2004,9.43
"CA4710011",2006,8.01
"CA4710011",2008,10.22
"CA4710011",2010,16.83
"CA4710011",2012,15.61
"CA4710011",2014,11.08
"CA4710011",2016,8.5
"CA4710011",2018,6.78
"CA4710011",2020,9.45
"CA4710011",2021,7.7
"CA4810001",1990,4.8
"CA4810001",1992,7.34
"CA4810001",1994,7.62
"CA4810001",1996,7.71
"CA4810001",1998,5.56
"CA4810001",2000,4.64
"CA4810001",2002,5.75
"CA4810001",2004,5.8
"CA4810001",2006,4.87
"CA4810001",2008,6.9
"CA4810001",2010,12.57
"CA4810001",2012,10.7
"CA4810001",2014,7.52
"CA4810001",2016,5.5
"CA4810001",2018,3.96
"CA4810001",2020,9.32
"CA4810001",2021,7.69
"CA4810002",1990,4.8
"CA4810002",1992,7.34
"CA4810002",1994,7.62
"CA4810002",1996,7.71
"CA4810002",1998,5.56
"CA4810002",2000,4.64
"CA4810002",2002,5.75
"CA4810002",2004,5.8
"CA4810002",2006,4.87
"CA4810002",2008,6.9
"CA4810002",2010,12.57
"CA4810002",2012,10.7
"CA4810002",2014,7.52
"CA4810002",2016,5.5
"CA4810002",2018,3.96
"CA4810002",2020,9.32
"CA4810002",2021,7.69
"CA4810003",1990,4.8
"CA4810003",1992,7.34
"CA4810003",1994,7.62
"CA4810003",1996,7.71
"CA4810003",1998,5.56
"CA4810003",2000,4.64
"CA4810003",2002,5.75
"CA4810003",2004,5.8
"CA4810003",2006,4.87
"CA4810003",2008,6.9
"CA4810003",2010,12.57
"CA4810003",2012,10.7
"CA4810003",2014,7.52
"CA4810003",2016,5.5
"CA4810003",2018,3.96
"CA4810003",2020,9.32
"CA4810003",2021,7.69
"CA4810004",1990,4.8
"CA4810004",1992,7.34
"CA4810004",1994,7.62
"CA4810004",1996,7.71
"CA4810004",1998,5.56
"CA4810004",2000,4.64
"CA4810004",2002,5.75
"CA4810004",2004,5.8
"CA4810004",2006,4.87
"CA4810004",2008,6.9
"CA4810004",2010,12.57
"CA4810004",2012,10.7
"CA4810004",2014,7.52
"CA4810004",2016,5.5
"CA4810004",2018,3.96
"CA4810004",2020,9.32
"CA4810004",2021,7.69
"CA4810005",1990,4.8
"CA4810005",1992,7.34
"CA4810005",1994,7.62
"CA4810005",1996,7.71
"CA4810005",1998,5.56
"CA4810005",2000,4.64
"CA4810005",2002,5.75
"CA4810005",2004,5.8
"CA4810005",2006,4.87
"CA4810005",2008,6.9
"CA4810005",2010,12.57
"CA4810005",2012,10.7
"CA4810005",2014,7.52
"CA4810005",2016,5.5
"CA4810005",2018,3.96
"CA4810005",2020,9.32
"CA4810005",2021,7.69
"CA4810007",1990,4.8
"CA4810007",1992,7.34
"CA4810007",1994,7.62
"CA4810007",1996,7.71
"CA4810007",1998,5.56
"CA4810007",2000,4.64
"CA4810007",2002,5.75
"CA4810007",2004,5.8
"CA4810007",2006,4.87
"CA4810007",2008,6.9
"CA4810007",2010,12.57
"CA4810007",2012,10.7
"CA4810007",2014,7.52
"CA4810007",2016,5.5
"CA4810007",2018,3.96
"CA4810007",2020,9.32
"CA4810007",2021,7.69
"CA4810008",1990,4.8
"CA4810008",1992,7.34
"CA4810008",1994,7.62
"CA4810008",1996,7.71
"CA4810008",1998,5.56
"CA4810008",2000,4.64
"CA4810008",2002,5.75
"CA4810008",2004,5.8
"CA4810008",2006,4.87
