"GEOID","pwsid","totalhh","perArea","medianIncome","income20","HBI","PPI","burden","TRAD"
"371190031092","NC0160010",577,100,38110,21027,10.1,55,"Very High",5.6
"371190032011","NC0160010",364,100,86458,47932,4.4,40.6,"Moderate-High",2.5
"371190032012","NC0160010",721,100,47292,27659,7.7,40.6,"High",4.5
"371190032031","NC0160010",993,100,51992,26779,7.9,28.1,"Moderate-High",4.1
"371190032032","NC0160010",411,100,61940,28653,7.4,28.1,"Moderate-High",3.4
"371190032041","NC0160010",553,100,105216,54041,3.9,19.6,"Low",2
"371190032042","NC0160010",663,100,70104,33448,6.3,19.6,"Low-Moderate",3
"371190032043","NC0160010",408,100,104444,37466,5.7,19.6,"Low-Moderate",2
"371190033001","NC0160010",770,100,80000,33070,6.4,19.2,"Low-Moderate",2.6
"371190033002","NC0160010",506,100,65000,32347,6.6,19.2,"Low-Moderate",3.3
"371190033003","NC0160010",459,100,60417,44418,4.8,19.2,"Low-Moderate",3.5
"371190034001","NC0160010",673,100,132656,59886,3.5,8.9,"Low",1.6
"371190034002","NC0160010",462,100,138103,85718,2.5,8.9,"Low",1.5
"371190034003","NC0160010",663,100,153586,81260,2.6,8.9,"Low",1.4
"371190034004","NC0160010",688,100,120625,51846,4.1,8.9,"Low",1.8
"371190035001","NC0160010",713,100,85375,50591,4.2,6.3,"Low",2.5
"371190035002","NC0160010",598,100,161944,74654,2.8,6.3,"Low",1.3
"371190036001","NC0160010",575,100,90893,29939,7.1,42.9,"High",2.3
"371190036002","NC0160010",541,100,51103,27277,7.8,42.9,"High",4.2
"371190036003","NC0160010",350,100,40441,8895,23.8,42.9,"Very High",5.2
"371190036004","NC0160010",256,100,38314,8106,26.2,42.9,"Very High",5.5
"371190037001","NC0160010",1076,100,59395,24454,8.7,49,"High",3.6
"371190037002","NC0160010",929,100,31947,8543,24.8,49,"Very High",6.6
"371190038021","NC0160010",349,100,44883,27913,7.6,59,"High",4.7
"371190038022","NC0160010",845,100,24028,8651,24.5,59,"Very High",8.8
"371190038023","NC0160010",55,100,27263,20411,10.4,59,"Very High",7.8
"371190038051","NC0160010",1267,100,78101,34271,6.2,15.5,"Low-Moderate",2.7
"371190038061","NC0160010",1490,100,61136,36287,5.8,31.4,"Moderate-High",3.5
"371190038062","NC0160010",461,100,51522,30704,6.9,31.4,"Moderate-High",4.1
"371190038063","NC0160010",1178,100,76694,38817,5.5,31.4,"Moderate-High",2.8
"371190038064","NC0160010",715,100,38792,18651,11.4,31.4,"High",5.5
"371190038071","NC0160010",424,100,39583,24197,8.8,54,"High",5.4
"371190038072","NC0160010",1040,100,42569,21131,10,54,"Very High",5
"371190038081","NC0160010",718,100,26635,10122,21,59,"Very High",8
"371190038082","NC0160010",1213,100,50694,24920,8.5,59,"High",4.2
"371190039021","NC0160010",488,100,35556,21862,9.7,61.5,"Very High",6
"371190039022","NC0160010",602,100,28548,11015,19.2,61.5,"Very High",7.4
"371190039023","NC0160010",314,100,12476,10316,20.6,61.5,"Very High",17
"371190039024","NC0160010",523,100,26192,9816,21.6,61.5,"Very High",8.1
"371190039031","NC0160010",375,100,12485,7005,30.3,86.2,"Very High",17
"371190039032","NC0160010",474,100,28981,12984,16.3,86.2,"Very High",7.3
"371190040001","NC0160010",425,100,19269,11629,18.2,49,"Very High",11
"371190040002","NC0160010",325,100,35015,5066,41.9,49,"Very High",6.1
"371190040003","NC0160010",503,100,38375,15708,13.5,49,"Very High",5.5
"371190040004","NC0160010",582,100,43125,27851,7.6,49,"High",4.9
"371190041001","NC0160010",267,100,32049,20698,10.2,39.2,"Very High",6.6
"371190041002","NC0160010",963,100,92102,50875,4.2,39.2,"Moderate-High",2.3
"371190041003","NC0160010",300,100,85577,46563,4.6,39.2,"Moderate-High",2.5
"371190041004","NC0160010",321,100,30024,21529,9.8,39.2,"Very High",7.1
"371190042001","NC0160010",269,100,30547,15229,13.9,59.5,"Very High",6.9
"371190042002","NC0160010",357,100,37563,11575,18.3,59.5,"Very High",5.7
"371190042003","NC0160010",193,100,24201,9262,22.9,59.5,"Very High",8.8
"371190042004","NC0160010",447,100,32043,21496,9.9,59.5,"Very High",6.6
"371190043021","NC0160010",392,100,21479,8271,25.6,58.4,"Very High",9.9
"371190043022","NC0160010",973,100,35646,18693,11.3,58.4,"Very High",6
"371190043023","NC0160010",479,100,32917,21166,10,58.4,"Very High",6.4
"371190043031","NC0160010",1047,100,46771,27172,7.8,44.7,"High",4.5
"371190043041","NC0160010",1057,100,31172,16123,13.2,42.7,"Very High",6.8
"371190043042","NC0160010",369,100,38963,19797,10.7,42.7,"Very High",5.4
"371190043051","NC0160010",1028,100,57121,42427,5,44.6,"High",3.7
"371190043052","NC0160010",1239,100,31083,20677,10.3,44.6,"Very High",6.8
"371190044001","NC0160010",457,100,40630,18458,11.5,51.1,"Very High",5.2
"371190044002","NC0160010",1106,100,52903,24155,8.8,51.1,"High",4
"371190045001","NC0160010",316,100,17632,9687,21.9,64.6,"Very High",12
"371190045002","NC0160010",404,100,40000,18450,11.5,64.6,"Very High",5.3
"371190045003","NC0160010",338,100,21300,8102,26.2,64.6,"Very High",10
"371190046001","NC0160010",517,100,29523,16841,12.6,59.2,"Very High",7.2
"371190046002","NC0160010",641,100,31222,13869,15.3,59.2,"Very High",6.8
"371190047001","NC0160010",413,100,27934,9658,22,35.9,"Very High",7.6
"371190048001","NC0160010",589,100,17306,8255,25.7,60.1,"Very High",12.2
"371190048002","NC0160010",426,100,23553,9077,23.4,60.1,"Very High",9
"371190048003","NC0160010",505,100,31205,15318,13.8,60.1,"Very High",6.8
"371190049001","NC0160010",251,100,26914,18383,11.5,67.1,"Very High",7.9
"371190050001","NC0160010",445,100,29850,15401,13.8,50.4,"Very High",7.1
"371190050002","NC0160010",457,100,47578,21625,9.8,50.4,"Very High",4.5
"371190051001","NC0160010",379,100,35028,15267,13.9,72.3,"Very High",6
"371190051002","NC0160010",624,100,21360,11126,19.1,72.3,"Very High",9.9
"371190052001","NC0160010",199,100,25444,13864,15.3,67.3,"Very High",8.3
"371190052002","NC0160010",258,100,25227,8494,25,67.3,"Very High",8.4
"371190052003","NC0160010",266,100,31111,15312,13.8,67.3,"Very High",6.8
"371190053011","NC0160010",1194,100,33368,19571,10.8,66.7,"Very High",6.4
"371190053012","NC0160010",336,100,29894,19516,10.9,66.7,"Very High",7.1
"371190053051","NC0160010",170,100,37875,19932,10.6,46,"Very High",5.6
"371190053052","NC0160010",573,100,29484,12289,17.3,46,"Very High",7.2
"371190053053","NC0160010",855,100,43542,18186,11.7,46,"Very High",4.9
"371190053061","NC0160010",243,100,35850,12438,17,58.2,"Very High",5.9
"371190053062","NC0160010",629,100,30938,17955,11.8,58.2,"Very High",6.9
"371190053071","NC0160010",1173,100,30163,12710,16.7,63.5,"Very High",7
"371190053072","NC0160010",497,100,31914,9047,23.4,63.5,"Very High",6.7
"371190053081","NC0160010",754,100,26750,9732,21.8,71.3,"Very High",7.9
"371190053082","NC0160010",305,100,30938,15348,13.8,71.3,"Very High",6.9
"371190054011","NC0160010",1160,100,43295,29030,7.3,42.1,"High",4.9
"371190054012","NC0160010",1147,100,29255,20970,10.1,42.1,"Very High",7.2
"371190054013","NC0160010",559,100,32388,22952,9.2,42.1,"Very High",6.6
"371190054031","NC0160010",1202,100,46023,23571,9,33.6,"Moderate-High",4.6
"371190054032","NC0160010",600,100,50368,19362,10.9,33.6,"High",4.2
"371190054041","NC0160010",1179,100,44594,20613,10.3,32.9,"High",4.8
"371190054042","NC0160010",813,100,53262,31235,6.8,32.9,"Moderate-High",4
"371190055081","NC0160010",735,100,119263,57743,3.7,10.7,"Low",1.8
"371190055082","NC0160010",808,100,87500,50170,4.2,10.7,"Low",2.4
"371190055091","NC0160010",777,100,94621,75246,2.8,19.5,"Low",2.2
"371190055092","NC0160010",583,100,60685,40971,5.2,19.5,"Low-Moderate",3.5
"371190055093","NC0160010",1213,100,60994,50152,4.2,19.5,"Low",3.5
"371190055101","NC0160010",670,100,37949,26314,8.1,41,"High",5.6
"371190055102","NC0160010",1435,100,52092,33420,6.3,41,"High",4.1
"371190055111","NC0160010",393,100,55260,37937,5.6,29.4,"Moderate-High",3.8
"371190055112","NC0160010",810,100,55238,36520,5.8,29.4,"Moderate-High",3.8
"371190055113","NC0160010",747,100,54727,40147,5.3,29.4,"Moderate-High",3.9
"371190055121","NC0160010",333,100,37321,12019,17.6,34.4,"High",5.7
"371190055122","NC0160010",536,100,50441,34747,6.1,34.4,"Moderate-High",4.2
"371190055123","NC0160010",1036,100,54643,19965,10.6,34.4,"High",3.9
"371190055131","NC0160010",728,100,59487,34449,6.2,18.9,"Low-Moderate",3.6
"371190055132","NC0160010",534,100,81111,36554,5.8,18.9,"Low-Moderate",2.6
"371190055133","NC0160010",345,100,81767,47017,4.5,18.9,"Low",2.6
"371190055141","NC0160010",972,100,57500,32291,6.6,19.9,"Low-Moderate",3.7
"371190055142","NC0160010",956,100,39276,27808,7.6,19.9,"Low-Moderate",5.4
"371190055143","NC0160010",1234,100,74200,27262,7.8,19.9,"Low-Moderate",2.9
"371190055151","NC0160010",1001,99.99,80303,38743,5.5,13.2,"Low-Moderate",2.6
"371190055161","NC0160010",636,100,103250,58191,3.6,9,"Low",2
"371190055171","NC0160010",1291,100,86023,43146,4.9,7,"Low-Moderate",2.5
"371190055172","NC0160010",413,100,96563,60924,3.5,7,"Low",2.2
"371190055181","NC0160010",1334,100,104741,57571,3.7,9.5,"Low",2
"371190055182","NC0160010",845,100,59514,29126,7.3,9.5,"Low-Moderate",3.6
"371190055191","NC0160010",842,100,99107,59034,3.6,22.9,"Low-Moderate",2.1
"371190055192","NC0160010",1111,99.9,51014,28767,7.4,22.9,"Moderate-High",4.2
"371190055201","NC0160010",1308,100,111118,60209,3.5,15.3,"Low",1.9
"371190055202","NC0160010",229,100,58646,34089,6.2,15.3,"Low-Moderate",3.6
"371190055211","NC0160010",435,100,62157,9362,22.6,28,"High",3.4
"371190055212","NC0160010",1145,100,52813,33008,6.4,28,"Moderate-High",4
"371190055213","NC0160010",1800,100,56110,33226,6.4,28,"Moderate-High",3.8
"371190055221","NC0160010",613,100,81313,48751,4.3,19.6,"Low",2.6
"371190055222","NC0160010",1108,100,56741,32423,6.5,19.6,"Low-Moderate",3.7
"371190055223","NC0160010",519,100,85707,34386,6.2,19.6,"Low-Moderate",2.5
"371190055231","NC0160010",632,100,48864,37387,5.7,26.7,"Moderate-High",4.3
"371190055232","NC0160010",1330,100,41186,22143,9.6,26.7,"High",5.2
"371190055233","NC0160010",916,100,59624,18731,11.3,26.7,"High",3.6
"371190055241","NC0160010",288,100,147625,64566,3.3,25.8,"Low-Moderate",1.4
"371190055242","NC0160010",627,100,78980,37929,5.6,25.8,"Moderate-High",2.7
"371190055243","NC0160010",816,100,62955,31628,6.7,25.8,"Moderate-High",3.4
"371190055244","NC0160010",637,100,59813,32987,6.4,25.8,"Moderate-High",3.5
"371190055245","NC0160010",729,100,55525,17958,11.8,25.8,"High",3.8
"371190055246","NC0160010",683,100,57750,33496,6.3,25.8,"Moderate-High",3.7
"371190056041","NC0160010",722,100,27344,8838,24,18.3,"Moderate-High",7.8
"371190056042","NC0160010",0,100,NA,NA,NA,18.3,"unknown",NA
"371190056043","NC0160010",0,100,NA,NA,NA,18.3,"unknown",NA
"371190056051","NC0160010",1254,100,41496,27717,7.7,48.4,"High",5.1
"371190056052","NC0160010",787,100,41432,28715,7.4,48.4,"High",5.1
"371190056053","NC0160010",890,100,25142,9741,21.8,48.4,"Very High",8.4
"371190056091","NC0160010",1261,100,19324,5581,38,81.4,"Very High",11
"371190056101","NC0160010",373,100,56650,17826,11.9,41.5,"Very High",3.7
"371190056102","NC0160010",940,100,35000,18356,11.6,41.5,"Very High",6.1
"371190056111","NC0160010",1180,100,53806,30793,6.9,20.9,"Moderate-High",3.9
"371190056121","NC0160010",1146,100,60000,36083,5.9,27.7,"Moderate-High",3.5
"371190056122","NC0160010",764,100,80395,34347,6.2,27.7,"Moderate-High",2.6
"371190056131","NC0160010",1173,100,76629,44052,4.8,12.8,"Low-Moderate",2.8
"371190056141","NC0160010",867,100,89479,57319,3.7,15.6,"Low",2.4
"371190056142","NC0160010",1055,100,80889,36306,5.8,15.6,"Low-Moderate",2.6
"371190056143","NC0160010",1001,100,80809,37264,5.7,15.6,"Low-Moderate",2.6
"371190056151","NC0160010",658,99.98,86346,45890,4.6,17.1,"Low-Moderate",2.5
"371190056161","NC0160010",504,100,50395,25933,8.2,48.7,"High",4.2
"371190056171","NC0160010",724,100,63654,24452,8.7,30.1,"Moderate-High",3.3
"371190056172","NC0160010",17,100,56250,19756,10.7,30.1,"High",3.8
"371190056181","NC0160010",667,99.85,97917,45703,4.6,25.6,"Moderate-High",2.2
"371190056182","NC0160010",465,100,49034,31093,6.8,25.6,"Moderate-High",4.3
"371190056191","NC0160010",897,100,64844,31148,6.8,25.2,"Moderate-High",3.3
"371190056192","NC0160010",688,99.98,76857,34527,6.1,25.2,"Moderate-High",2.8
"371190056201","NC0160010",989,100,49803,26550,8,43.4,"High",4.3
"371190056202","NC0160010",1484,100,69519,27614,7.7,43.4,"High",3
"371190056203","NC0160010",807,100,50163,31920,6.6,43.4,"High",4.2
"371190056211","NC0160010",889,61.05,84076,53428,4,16.4,"Low",2.5
"371190056212","NC0160010",230,99.87,120163,47696,4.4,16.4,"Low",1.8
"371190056213","NC0160010",480,99.99,60781,41012,5.2,16.4,"Low-Moderate",3.5
"371190057061","NC0160010",777,100,57961,33001,6.4,28.6,"Moderate-High",3.7
"371190057062","NC0160010",600,100,50259,26204,8.1,28.6,"Moderate-High",4.2
"371190057063","NC0160010",571,100,76063,35350,6,28.6,"Moderate-High",2.8
"371190057064","NC0160010",759,100,55760,29964,7.1,28.6,"Moderate-High",3.8
"371190057091","NC0160010",861,100,84632,28752,7.4,17.8,"Low-Moderate",2.5
"371190057092","NC0160010",791,100,86004,33488,6.3,17.8,"Low-Moderate",2.5
"371190057101","NC0160010",776,100,53667,32494,6.5,40.1,"High",4
"371190057102","NC0160010",1009,100,36520,19883,10.7,40.1,"Very High",5.8
"371190057111","NC0160010",167,100,108125,61777,3.4,12.9,"Low",2
"371190057112","NC0160010",987,100,83723,40211,5.3,12.9,"Low-Moderate",2.5
"371190057113","NC0160010",1222,100,96359,58680,3.6,12.9,"Low",2.2
"371190057121","NC0160010",912,100,72452,41728,5.1,13.8,"Low-Moderate",2.9
"371190057122","NC0160010",588,99.99,95000,45023,4.7,13.8,"Low-Moderate",2.2
"371190057131","NC0160010",862,100,90500,40043,5.3,13.9,"Low-Moderate",2.3
"371190057132","NC0160010",732,100,91250,36422,5.8,13.9,"Low-Moderate",2.3
"371190057141","NC0160010",832,100,103935,55600,3.8,9.6,"Low",2
"371190057142","NC0160010",619,100,93444,39425,5.4,9.6,"Low-Moderate",2.3
"371190057143","NC0160010",481,99.97,102639,47618,4.4,9.6,"Low",2.1
"371190057151","NC0160010",937,99.99,73456,32162,6.6,22.7,"Moderate-High",2.9
"371190057161","NC0160010",794,100,80633,45161,4.7,24.2,"Moderate-High",2.6
"371190057162","NC0160010",1051,100,62723,38076,5.6,24.2,"Moderate-High",3.4
"371190057171","NC0160010",1068,100,44266,32787,6.5,30.2,"Moderate-High",4.8
"371190057172","NC0160010",416,100,60086,40828,5.2,30.2,"Moderate-High",3.5
"371190057173","NC0160010",1197,100,77640,31088,6.8,30.2,"Moderate-High",2.7
"371190058111","NC0160010",1166,100,82986,45225,4.7,11,"Low-Moderate",2.6
"371190058112","NC0160010",787,100,72344,37066,5.7,11,"Low-Moderate",2.9
"371190058121","NC0160010",1069,100,92604,28714,7.4,26.8,"Moderate-High",2.3
"371190058122","NC0160010",1217,100,48549,27951,7.6,26.8,"Moderate-High",4.4
"371190058123","NC0160010",908,100,47883,20404,10.4,26.8,"High",4.4
"371190058151","NC0160010",1203,100,82228,42728,5,22.6,"Moderate-High",2.6
"371190058152","NC0160010",366,100,71818,39614,5.3,22.6,"Moderate-High",3
"371190058161","NC0160010",1260,100,133799,73179,2.9,7,"Low",1.6
"371190058162","NC0160010",487,100,74479,35388,6,7,"Low-Moderate",2.9
"371190058171","NC0160010",520,100,89211,46260,4.6,9.3,"Low",2.4
"371190058172","NC0160010",1135,100,129028,57257,3.7,9.3,"Low",1.6
"371190058231","NC0160010",533,100,130721,39738,5.3,10,"Low-Moderate",1.6
"371190058232","NC0160010",565,100,112527,42747,5,10,"Low-Moderate",1.9
"371190058233","NC0160010",898,100,79659,47022,4.5,10,"Low",2.7
"371190058234","NC0160010",1289,99.98,97038,42445,5,10,"Low-Moderate",2.2
"371190058241","NC0160010",1284,99.85,65119,26416,8,41.8,"High",3.3
"371190058251","NC0160010",1617,94.23,47872,21223,10,39.2,"Very High",4.4
"371190058252","NC0160010",680,100,58750,25779,8.2,39.2,"High",3.6
"371190058261","NC0160010",230,100,66364,28606,7.4,33.1,"Moderate-High",3.2
"371190058262","NC0160010",884,100,67944,35922,5.9,33.1,"Moderate-High",3.1
"371190058271","NC0160010",1186,100,47553,28408,7.5,37.6,"High",4.5
"371190058281","NC0160010",895,100,103375,54247,3.9,10.8,"Low",2
"371190058282","NC0160010",138,100,210454,181083,1.2,10.8,"Low",1
"371190058283","NC0160010",670,100,58298,35663,6,10.8,"Low-Moderate",3.6
"371190058291","NC0160010",411,100,53783,21134,10,40.9,"Very High",3.9
"371190058292","NC0160010",561,100,42202,28107,7.6,40.9,"High",5
"371190058301","NC0160010",651,100,58542,25938,8.2,25.6,"Moderate-High",3.6
"371190058302","NC0160010",948,100,81167,42675,5,25.6,"Moderate-High",2.6
"371190058311","NC0160010",1114,100,80929,34456,6.2,23.8,"Moderate-High",2.6
"371190058312","NC0160010",975,100,54564,41117,5.2,23.8,"Moderate-High",3.9
"371190058313","NC0160010",176,100,54423,31229,6.8,23.8,"Moderate-High",3.9
"371190058321","NC0160010",1076,100,176667,63913,3.3,9.8,"Low",1.2
"371190058331","NC0160010",377,100,118281,60482,3.5,7.9,"Low",1.8
"371190058332","NC0160010",972,100,115357,61773,3.4,7.9,"Low",1.8
"371190058333","NC0160010",694,100,48871,28424,7.5,7.9,"Low-Moderate",4.3
"371190058341","NC0160010",1139,100,86295,45995,4.6,22.8,"Moderate-High",2.5
"371190058342","NC0160010",560,100,93333,46580,4.6,22.8,"Low-Moderate",2.3
"371190058351","NC0160010",1034,99.99,100403,43231,4.9,16.4,"Low-Moderate",2.1
"371190058361","NC0160010",792,21.54,68333,25792,8.2,29.8,"Moderate-High",3.1
"371190058362","NC0160010",437,2.11,143281,52215,4,29.8,"Low-Moderate",1.5
"371190058371","NC0160010",871,86.87,109097,61890,3.4,14.7,"Low",1.9
"371190058372","NC0160010",803,100,100040,41928,5.1,14.7,"Low-Moderate",2.1
"371190058373","NC0160010",463,100,107350,79313,2.7,14.7,"Low",2
"371190058374","NC0160010",858,96.53,96127,39005,5.4,14.7,"Low-Moderate",2.2
"371190058381","NC0160010",867,92.91,126597,70702,3,9.5,"Low",1.7
"371190058382","NC0160010",951,97.35,121563,52909,4,9.5,"Low",1.7
"371190058383","NC0160010",1669,98.93,108397,65198,3.2,9.5,"Low",2
"371190058391","NC0160010",1132,100,102500,36035,5.9,17.4,"Low-Moderate",2.1
"371190058401","NC0160010",865,100,110329,53793,3.9,3.1,"Low",1.9
"371190058411","NC0160010",1020,100,156591,110322,1.9,6.7,"Low",1.4
"371190058412","NC0160010",382,100,82167,44506,4.8,6.7,"Low-Moderate",2.6
"371190058413","NC0160010",1305,100,95268,36504,5.8,6.7,"Low-Moderate",2.2
"371190058421","NC0160010",809,100,62563,37484,5.7,13.5,"Low-Moderate",3.4
"371190058422","NC0160010",597,100,113169,58918,3.6,13.5,"Low",1.9
"371190058423","NC0160010",1223,100,93713,43407,4.9,13.5,"Low-Moderate",2.3
"371190058431","NC0160010",467,100,122604,50482,4.2,9.7,"Low",1.7
"371190058432","NC0160010",793,100,101078,50160,4.2,9.7,"Low",2.1
"371190058441","NC0160010",1326,100,112661,43967,4.8,8.1,"Low-Moderate",1.9
"371190058442","NC0160010",1755,99.65,129390,72710,2.9,8.1,"Low",1.6
"371190058451","NC0160010",501,100,89519,33526,6.3,11.3,"Low-Moderate",2.4
"371190058452","NC0160010",1106,100,140547,39934,5.3,11.3,"Low-Moderate",1.5
"371190058461","NC0160010",564,99.83,165789,74371,2.9,3.1,"Low",1.3
"371190058462","NC0160010",789,99.74,208472,108806,2,3.1,"Low",1
"371190058471","NC0160010",579,100,155208,57906,3.7,8,"Low",1.4
"371190058472","NC0160010",816,100,122500,57296,3.7,8,"Low",1.7
"371190058473","NC0160010",438,100,92143,39377,5.4,8,"Low-Moderate",2.3
"371190058481","NC0160010",821,100,158272,104980,2,3.4,"Low",1.3
"371190058482","NC0160010",578,100,164519,80349,2.6,3.4,"Low",1.3
"371190058483","NC0160010",334,100,125000,43708,4.8,3.4,"Low-Moderate",1.7
"371190059061","NC0160010",911,99.87,71321,23239,9.1,40,"High",3
"371190059062","NC0160010",235,100,40662,14436,14.7,40,"Very High",5.2
"371190059063","NC0160010",529,99.9,49888,25062,8.5,40,"High",4.2
"371190059064","NC0160010",136,100,68529,10710,19.8,40,"Very High",3.1
"371190059071","NC0160010",1636,100,119216,68762,3.1,14.5,"Low",1.8
"371190059072","NC0160010",707,99.76,80694,49917,4.2,14.5,"Low",2.6
"371190059081","NC0160010",635,98.95,125313,55765,3.8,11.8,"Low",1.7
"371190059091","NC0160010",1609,100,83646,43093,4.9,20.8,"Moderate-High",2.5
"371190059092","NC0160010",1433,100,84250,49612,4.3,20.8,"Low-Moderate",2.5
"371190059101","NC0160010",2100,100,68476,43337,4.9,27.3,"Moderate-High",3.1
"371190059111","NC0160010",1324,99,136545,67477,3.1,12.5,"Low",1.6
"371190059112","NC0160010",1104,99.42,108409,51793,4.1,12.5,"Low",2
"371190059121","NC0160010",562,100,77025,31112,6.8,18.6,"Low-Moderate",2.8
"371190059122","NC0160010",2101,100,69041,46578,4.6,18.6,"Low",3.1
"371190059131","NC0160010",499,100,71979,37615,5.6,22.5,"Moderate-High",3
"371190059132","NC0160010",1143,100,66925,37206,5.7,22.5,"Moderate-High",3.2
"371190059133","NC0160010",635,100,72788,53045,4,22.5,"Low-Moderate",2.9
"371190059141","NC0160010",1313,100,87005,39016,5.4,19.2,"Low-Moderate",2.4
"371190059142","NC0160010",473,100,99948,60797,3.5,19.2,"Low",2.1
"371190059143","NC0160010",1064,100,54192,28851,7.3,19.2,"Low-Moderate",3.9
"371190059151","NC0160010",1233,100,70046,34728,6.1,20.4,"Moderate-High",3
"371190059161","NC0160010",552,100,42162,28928,7.3,55.9,"High",5
"371190059162","NC0160010",405,100,35409,17402,12.2,55.9,"Very High",6
"371190059171","NC0160010",1411,100,58768,40720,5.2,19,"Low-Moderate",3.6
"371190059172","NC0160010",996,100,79175,54612,3.9,19,"Low",2.7
"371190059181","NC0160010",1391,98.88,76335,41869,5.1,24.6,"Moderate-High",2.8
"371190060051","NC0160010",1151,99.96,58348,33649,6.3,36.3,"High",3.6
"371190060061","NC0160010",1105,100,48898,27048,7.8,44.9,"High",4.3
"371190060062","NC0160010",799,100,53081,31965,6.6,44.9,"High",4
"371190060063","NC0160010",522,100,42273,28397,7.5,44.9,"High",5
"371190060071","NC0160010",1173,99.68,75208,43921,4.8,14.5,"Low-Moderate",2.8
"371190060072","NC0160010",559,99.99,97180,67913,3.1,14.5,"Low",2.2
"371190060073","NC0160010",1042,99.5,117176,51620,4.1,14.5,"Low",1.8
"371190060081","NC0160010",722,100,70104,31128,6.8,29.1,"Moderate-High",3
"371190060082","NC0160010",852,100,71802,39435,5.4,29.1,"Moderate-High",3
"371190060091","NC0160010",555,100,57656,24835,8.5,28.2,"Moderate-High",3.7
"371190060092","NC0160010",773,100,69464,33242,6.4,28.2,"Moderate-High",3
"371190060101","NC0160010",766,100,63750,29605,7.2,41.8,"High",3.3
"371190060102","NC0160010",625,100,57548,32466,6.5,41.8,"High",3.7
"371190060103","NC0160010",645,100,50734,24443,8.7,41.8,"High",4.2
"371190060104","NC0160010",418,100,35690,19877,10.7,41.8,"Very High",5.9
"371190061031","NC0160010",805,99.84,125221,35947,5.9,19.2,"Low-Moderate",1.7
"371190061032","NC0160010",649,99.96,58625,41799,5.1,19.2,"Low-Moderate",3.6
"371190061041","NC0160010",429,100,55058,47457,4.5,36.4,"Moderate-High",3.9
"371190061042","NC0160010",591,100,64279,36842,5.8,36.4,"High",3.3
"371190061043","NC0160010",1450,100,65436,33450,6.3,36.4,"High",3.2
"371190061044","NC0160010",667,100,62796,27982,7.6,36.4,"High",3.4
"371190061051","NC0160010",1085,100,74063,40397,5.2,18.4,"Low-Moderate",2.9
"371190061061","NC0160010",1016,100,55156,39204,5.4,30.4,"Moderate-High",3.9
"371190061062","NC0160010",1150,100,64703,41986,5,30.4,"Moderate-High",3.3
"371190061071","NC0160010",1415,100,68125,38083,5.6,20.7,"Moderate-High",3.1
"371190061072","NC0160010",1259,100,55878,33970,6.2,20.7,"Moderate-High",3.8
"371190061081","NC0160010",917,100,64792,28941,7.3,26,"Moderate-High",3.3
"371190061082","NC0160010",740,100,55484,36089,5.9,26,"Moderate-High",3.8
"371190061091","NC0160010",1252,100,38092,23281,9.1,26.1,"Moderate-High",5.6
"371190062031","NC0160010",447,78.39,107574,50241,4.2,16.3,"Low",2
"371190062032","NC0160010",962,91.53,59375,23096,9.2,16.3,"Low-Moderate",3.6
"371190062033","NC0160010",883,99.76,151063,64591,3.3,16.3,"Low",1.4
"371190062041","NC0160010",819,99.86,165438,65534,3.2,9.7,"Low",1.3
"371190062042","NC0160010",586,99.97,114773,80574,2.6,9.7,"Low",1.9
"371190062043","NC0160010",1171,99.93,176319,102108,2.1,9.7,"Low",1.2
"371190062044","NC0160010",670,100,60968,15280,13.9,9.7,"Moderate-High",3.5
"371190062081","NC0160010",1461,100,80179,48661,4.4,9.4,"Low",2.6
"371190062091","NC0160010",465,100,92054,17637,12,15.2,"Moderate-High",2.3
"371190062092","NC0160010",1102,100,98333,38775,5.5,15.2,"Low-Moderate",2.2
"371190062093","NC0160010",848,100,103281,38712,5.5,15.2,"Low-Moderate",2
"371190062101","NC0160010",1039,100,91250,35639,6,10.9,"Low-Moderate",2.3
"371190062102","NC0160010",625,100,131250,65009,3.3,10.9,"Low",1.6
"371190062111","NC0160010",1260,100,124179,63065,3.4,9.2,"Low",1.7
"371190062112","NC0160010",832,100,131543,63742,3.3,9.2,"Low",1.6
"371190062121","NC0160010",768,100,106389,69263,3.1,11.9,"Low",2
"371190062122","NC0160010",576,100,51755,27918,7.6,11.9,"Low-Moderate",4.1
"371190062131","NC0160010",1330,99.81,117845,53741,4,9.3,"Low",1.8
"371190062132","NC0160010",997,100,121827,79523,2.7,9.3,"Low",1.7
"371190062141","NC0160010",545,100,95694,44272,4.8,18.4,"Low-Moderate",2.2
"371190062142","NC0160010",886,100,100833,52597,4,18.4,"Low",2.1
"371190062151","NC0160010",1026,100,59717,35414,6,29.7,"Moderate-High",3.5
"371190062152","NC0160010",923,100,67930,39969,5.3,29.7,"Moderate-High",3.1
"371190063021","NC0160010",1428,100,103056,58592,3.6,9.1,"Low",2.1
"371190063022","NC0160010",389,100,103125,63776,3.3,9.1,"Low",2.1
"371190063023","NC0160010",1113,100,113625,56685,3.7,9.1,"Low",1.9
"371190063031","NC0160010",947,100,50346,18973,11.2,21.3,"High",4.2
"371190063032","NC0160010",1555,100,87604,37599,5.6,21.3,"Moderate-High",2.4
"371190063041","NC0160010",263,100,103875,34354,6.2,9.9,"Low-Moderate",2
"371190063042","NC0160010",1223,100,154886,77552,2.7,9.9,"Low",1.4
